person_id,name,gender,birth_year,death_year,biography,generation,genealogy_id,birth_family_id
60283,王静,M,1695,1762,经商有道，诚信经营，富甲一方。,8,2,16752
60284,王雪,M,1696,1780,一生勤劳朴实，耕读传家。,8,2,16752
60285,王瑞,F,1702,1781,历经风雨，坚韧不拔，白手起家。,8,2,16752
60286,王琳,F,1700,,性情温和，与邻为善，家庭和睦。,8,2,
60287,王素,F,1694,1749,性情温和，与邻为善，家庭和睦。,8,2,
60288,王军,M,1707,1784,投笔从戎，保家卫国，战功赫赫。,8,2,
60289,王荣,F,1698,1755,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16753
60290,王梅,M,1699,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60291,王燕,M,1684,,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16754
60292,王华,M,1697,1748,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16754
60293,王美,F,1687,1748,精于农事，善于经营，家道日益兴旺。,8,2,
60294,王英,F,1698,1761,性情温和，与邻为善，家庭和睦。,8,2,
60295,王媛,F,1693,1767,一生勤劳朴实，耕读传家。,8,2,16755
60296,王文,M,1679,1751,经商有道，诚信经营，富甲一方。,8,2,16755
60297,王婷,M,1693,1761,一生勤劳朴实，耕读传家。,8,2,
60298,王巧,F,1684,1746,精于农事，善于经营，家道日益兴旺。,8,2,
60299,王杰,M,1700,1773,学识渊博，教书育人，桃李满天下。,8,2,16756
60300,王洋,M,1697,1760,性情温和，与邻为善，家庭和睦。,8,2,16756
60301,王娟,F,1704,1777,学识渊博，教书育人，桃李满天下。,8,2,
60302,王巧,F,1700,1770,投笔从戎，保家卫国，战功赫赫。,8,2,
60303,王旭,M,1685,1751,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16757
60304,王云,F,1686,1771,一生勤劳朴实，耕读传家。,8,2,
60305,王丽,M,1692,1759,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16758
60306,王明,M,1682,1746,精通医术，悬壶济世，救人无数。,8,2,16758
60307,王珍,M,1686,1753,一生勤劳朴实，耕读传家。,8,2,16758
60308,王琳,F,1697,1766,精于农事，善于经营，家道日益兴旺。,8,2,
60309,王媛,F,1677,1755,一生勤劳朴实，耕读传家。,8,2,
60310,王洁,F,1683,1760,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60311,王旭,M,1692,1742,经商有道，诚信经营，富甲一方。,8,2,16759
60312,王强,M,1694,1775,经商有道，诚信经营，富甲一方。,8,2,16759
60313,王环,F,1691,1765,学识渊博，教书育人，桃李满天下。,8,2,
60314,王兰,F,1695,1750,一生勤劳朴实，耕读传家。,8,2,
60315,王佳,F,1692,1754,学识渊博，教书育人，桃李满天下。,8,2,16760
60316,王艳,M,1694,1761,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60317,王芳,M,1695,1755,学识渊博，教书育人，桃李满天下。,8,2,16761
60318,王霞,F,1697,1760,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16761
60319,王娜,M,1688,1745,精通医术，悬壶济世，救人无数。,8,2,16761
60320,王环,F,1697,1780,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60321,王华,M,1702,1783,性情温和，与邻为善，家庭和睦。,8,2,
60322,王佳,F,1686,1752,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60323,王美,F,1690,1757,投笔从戎，保家卫国，战功赫赫。,8,2,16762
60324,王明,M,1692,1749,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60325,王芳,M,1685,1755,精于农事，善于经营，家道日益兴旺。,8,2,16763
60326,王真,F,1700,1779,历经风雨，坚韧不拔，白手起家。,8,2,16763
60327,王平,M,1690,1767,精通医术，悬壶济世，救人无数。,8,2,16763
60328,王月,F,1687,1743,性情温和，与邻为善，家庭和睦。,8,2,
60329,王杰,M,1702,1762,学识渊博，教书育人，桃李满天下。,8,2,
60330,王月,F,1694,1774,一生勤劳朴实，耕读传家。,8,2,
60331,王玉,F,1689,1762,历经风雨，坚韧不拔，白手起家。,8,2,16764
60332,王桂,M,1689,1752,性情温和，与邻为善，家庭和睦。,8,2,
60333,王兰,F,1688,1763,经商有道，诚信经营，富甲一方。,8,2,16765
60334,王娜,M,1690,1768,精于农事，善于经营，家道日益兴旺。,8,2,16765
60335,王英,M,1698,1765,精于农事，善于经营，家道日益兴旺。,8,2,16765
60336,王旭,M,1690,1750,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60337,王琼,F,1690,1772,精通医术，悬壶济世，救人无数。,8,2,
60338,王慧,F,1696,1771,性情温和，与邻为善，家庭和睦。,8,2,
60339,王珍,M,1697,1762,精通医术，悬壶济世，救人无数。,8,2,16766
60340,王兰,F,1696,1781,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60341,王英,F,1677,1747,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16767
60342,王佳,F,1681,1759,历经风雨，坚韧不拔，白手起家。,8,2,16767
60343,王平,M,1681,1760,经商有道，诚信经营，富甲一方。,8,2,
60344,王玲,M,1678,1747,经商有道，诚信经营，富甲一方。,8,2,
60345,王月,F,1685,1765,性情温和，与邻为善，家庭和睦。,8,2,16768
60346,王杰,M,1682,1736,精通医术，悬壶济世，救人无数。,8,2,
60347,王芳,M,1681,1732,精通医术，悬壶济世，救人无数。,8,2,16769
60348,王红,F,1680,1752,精于农事，善于经营，家道日益兴旺。,8,2,
60349,王凡,F,1680,1738,一生勤劳朴实，耕读传家。,8,2,16770
60350,王娟,F,1680,1764,经商有道，诚信经营，富甲一方。,8,2,16770
60351,王文,M,1680,1740,投笔从戎，保家卫国，战功赫赫。,8,2,
60352,王婷,M,1683,1752,一生勤劳朴实，耕读传家。,8,2,
60353,王娜,M,1671,1750,一生勤劳朴实，耕读传家。,8,2,16771
60354,王燕,F,1679,1759,历经风雨，坚韧不拔，白手起家。,8,2,16771
60355,王燕,M,1669,1721,一生勤劳朴实，耕读传家。,8,2,16771
60356,王洁,F,1673,1735,投笔从戎，保家卫国，战功赫赫。,8,2,
60357,王梅,M,1674,,精通医术，悬壶济世，救人无数。,8,2,
60358,王洁,F,1664,1718,学识渊博，教书育人，桃李满天下。,8,2,
60359,王建,M,1682,1765,历经风雨，坚韧不拔，白手起家。,8,2,16772
60360,王燕,F,1693,1763,学识渊博，教书育人，桃李满天下。,8,2,16772
60361,王梅,M,1685,1752,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16772
60362,王红,F,1683,1765,精于农事，善于经营，家道日益兴旺。,8,2,
60363,王强,M,1689,1748,精通医术，悬壶济世，救人无数。,8,2,
60364,王英,F,1688,1739,精于农事，善于经营，家道日益兴旺。,8,2,
60365,王环,F,1677,1740,投笔从戎，保家卫国，战功赫赫。,8,2,16773
60366,王文,M,1684,1768,学识渊博，教书育人，桃李满天下。,8,2,16773
60367,王珍,F,1681,1749,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16773
60368,王志,M,1680,1750,性情温和，与邻为善，家庭和睦。,8,2,
60369,王雪,F,1682,1740,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60370,王洋,M,1685,1744,一生勤劳朴实，耕读传家。,8,2,
60371,王伟,M,1675,1731,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16774
60372,王妹,F,1678,1762,精于农事，善于经营，家道日益兴旺。,8,2,
60373,王兰,F,1677,1746,精通医术，悬壶济世，救人无数。,8,2,16775
60374,王艳,M,1678,1749,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16775
60375,王梅,F,1672,1741,投笔从戎，保家卫国，战功赫赫。,8,2,16775
60376,王艳,M,1675,1760,精于农事，善于经营，家道日益兴旺。,8,2,
60377,王雪,F,1683,1742,精通医术，悬壶济世，救人无数。,8,2,
60378,王伟,M,1668,1733,性情温和，与邻为善，家庭和睦。,8,2,
60379,王桂,M,1679,1742,性情温和，与邻为善，家庭和睦。,8,2,16776
60380,王洁,F,1682,1734,经商有道，诚信经营，富甲一方。,8,2,16776
60381,王红,F,1674,1730,一生勤劳朴实，耕读传家。,8,2,
60382,王静,M,1680,1754,投笔从戎，保家卫国，战功赫赫。,8,2,
60383,王珍,M,1680,1743,一生勤劳朴实，耕读传家。,8,2,16777
60384,王月,F,1682,1745,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60385,王杰,M,1683,1743,历经风雨，坚韧不拔，白手起家。,8,2,16778
60386,王莺,F,1686,1746,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16778
60387,王妹,F,1679,1731,一生勤劳朴实，耕读传家。,8,2,
60388,王娜,M,1691,1746,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60389,王洁,F,1678,,性情温和，与邻为善，家庭和睦。,8,2,16779
60390,王萍,F,1677,,历经风雨，坚韧不拔，白手起家。,8,2,16779
60391,王超,M,1691,,精通医术，悬壶济世，救人无数。,8,2,16779
60392,王伟,M,1680,1747,精通医术，悬壶济世，救人无数。,8,2,
60393,王秀,M,1672,,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60394,王凤,F,1689,1744,投笔从戎，保家卫国，战功赫赫。,8,2,
60395,王素,F,1672,1738,经商有道，诚信经营，富甲一方。,8,2,16780
60396,王兰,M,1674,,学识渊博，教书育人，桃李满天下。,8,2,
60397,王华,F,1666,1728,经商有道，诚信经营，富甲一方。,8,2,16781
60398,王梅,M,1664,1749,学识渊博，教书育人，桃李满天下。,8,2,16781
60399,王梅,M,1662,1739,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16781
60400,王秀,M,1661,1735,学识渊博，教书育人，桃李满天下。,8,2,
60401,王月,F,1665,1741,学识渊博，教书育人，桃李满天下。,8,2,
60402,王梅,F,1657,,投笔从戎，保家卫国，战功赫赫。,8,2,
60403,王艳,M,1679,1742,一生勤劳朴实，耕读传家。,8,2,16782
60404,王贞,F,1678,1743,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60405,王洁,F,1671,1731,一生勤劳朴实，耕读传家。,8,2,16783
60406,王珍,F,1666,,经商有道，诚信经营，富甲一方。,8,2,16783
60407,王娜,M,1674,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60408,王文,M,1666,1718,性情温和，与邻为善，家庭和睦。,8,2,
60409,王燕,M,1666,1720,精于农事，善于经营，家道日益兴旺。,8,2,16784
60410,王环,F,1669,,经商有道，诚信经营，富甲一方。,8,2,16784
60411,王真,F,1671,1729,精通医术，悬壶济世，救人无数。,8,2,
60412,王静,M,1671,1754,精于农事，善于经营，家道日益兴旺。,8,2,
60413,王萍,F,1659,1729,性情温和，与邻为善，家庭和睦。,8,2,16785
60414,王梅,M,1667,1718,学识渊博，教书育人，桃李满天下。,8,2,16785
60415,王霞,M,1663,1717,精通医术，悬壶济世，救人无数。,8,2,
60416,王玲,F,1665,,一生勤劳朴实，耕读传家。,8,2,
60417,王超,M,1680,1740,精通医术，悬壶济世，救人无数。,8,2,16786
60418,王旭,M,1671,1747,一生勤劳朴实，耕读传家。,8,2,16786
60419,王妹,F,1671,1747,学识渊博，教书育人，桃李满天下。,8,2,16786
60420,王真,F,1682,1735,精通医术，悬壶济世，救人无数。,8,2,
60421,王莺,F,1676,1748,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60422,王杰,M,1670,1752,学识渊博，教书育人，桃李满天下。,8,2,
60423,王秀,M,1685,1736,精于农事，善于经营，家道日益兴旺。,8,2,16787
60424,王瑞,F,1674,1754,精于农事，善于经营，家道日益兴旺。,8,2,16787
60425,王秀,M,1687,1740,性情温和，与邻为善，家庭和睦。,8,2,16787
60426,王莲,F,1690,1773,精于农事，善于经营，家道日益兴旺。,8,2,
60427,王桂,M,1679,1735,学识渊博，教书育人，桃李满天下。,8,2,
60428,王凤,F,1688,1766,学识渊博，教书育人，桃李满天下。,8,2,
60429,王红,F,1675,1759,性情温和，与邻为善，家庭和睦。,8,2,16788
60430,王兰,M,1678,1744,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60431,王超,M,1661,1726,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16789
60432,王嘉,F,1660,1723,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60433,王凤,F,1679,1762,性情温和，与邻为善，家庭和睦。,8,2,16790
60434,王旭,M,1675,1739,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60435,王凡,F,1674,1727,历经风雨，坚韧不拔，白手起家。,8,2,16791
60436,王凡,F,1671,,历经风雨，坚韧不拔，白手起家。,8,2,16791
60437,王华,M,1665,1733,精于农事，善于经营，家道日益兴旺。,8,2,16791
60438,王敏,M,1676,1731,性情温和，与邻为善，家庭和睦。,8,2,
60439,王平,M,1673,1735,一生勤劳朴实，耕读传家。,8,2,
60440,王素,F,1665,1739,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60441,王云,F,1667,1752,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16792
60442,王梅,M,1666,1734,经商有道，诚信经营，富甲一方。,8,2,
60443,王秀,M,1671,1743,历经风雨，坚韧不拔，白手起家。,8,2,16793
60444,王磊,M,1672,1749,性情温和，与邻为善，家庭和睦。,8,2,16793
60445,王英,M,1667,1734,性情温和，与邻为善，家庭和睦。,8,2,16793
60446,王莉,F,1674,1758,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60447,王芳,F,1672,1750,一生勤劳朴实，耕读传家。,8,2,
60448,王兰,F,1662,1735,经商有道，诚信经营，富甲一方。,8,2,
60449,王燕,M,1676,1753,历经风雨，坚韧不拔，白手起家。,8,2,16794
60450,王莲,F,1665,1735,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16794
60451,王洁,F,1677,1733,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60452,王珍,M,1670,1737,经商有道，诚信经营，富甲一方。,8,2,
60453,王艳,M,1696,1764,性情温和，与邻为善，家庭和睦。,8,2,16795
60454,王妹,F,1696,1770,精于农事，善于经营，家道日益兴旺。,8,2,16795
60455,王燕,F,1691,1758,经商有道，诚信经营，富甲一方。,8,2,
60456,王玉,M,1693,1769,精于农事，善于经营，家道日益兴旺。,8,2,
60457,王海,M,1671,1727,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16796
60458,王海,M,1681,1740,投笔从戎，保家卫国，战功赫赫。,8,2,16796
60459,王美,F,1678,1736,经商有道，诚信经营，富甲一方。,8,2,16796
60460,王媛,F,1670,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,
60461,王玲,F,1680,1733,历经风雨，坚韧不拔，白手起家。,8,2,
60462,王静,M,1683,1736,历经风雨，坚韧不拔，白手起家。,8,2,
60463,王佳,F,1684,1734,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16797
60464,王桂,M,1679,1749,精通医术，悬壶济世，救人无数。,8,2,16797
60465,王海,M,1680,1736,一生勤劳朴实，耕读传家。,8,2,
60466,王荣,F,1677,1752,一生勤劳朴实，耕读传家。,8,2,
60467,王环,F,1681,1737,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16798
60468,王洋,M,1686,1744,精通医术，悬壶济世，救人无数。,8,2,
60469,王磊,M,1694,,历经风雨，坚韧不拔，白手起家。,8,2,16799
60470,王艳,F,1682,1760,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16799
60471,王真,F,1690,1747,精通医术，悬壶济世，救人无数。,8,2,
60472,王荣,M,1681,1740,一生勤劳朴实，耕读传家。,8,2,
60473,王兰,F,1687,1748,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16800
60474,王雪,M,1678,1738,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16800
60475,王玉,M,1680,1741,精通医术，悬壶济世，救人无数。,8,2,16800
60476,王杰,M,1682,1735,经商有道，诚信经营，富甲一方。,8,2,
60477,王玉,F,1674,1745,历经风雨，坚韧不拔，白手起家。,8,2,
60478,王雪,F,1681,1736,经商有道，诚信经营，富甲一方。,8,2,
60479,王霞,M,1695,1767,学识渊博，教书育人，桃李满天下。,8,2,16801
60480,王巧,F,1697,1761,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60481,王兰,M,1698,,为人正直，乐于助人，在乡里享有崇高威望。,8,2,16802
60482,王雪,M,1694,1774,精于农事，善于经营，家道日益兴旺。,8,2,16802
60483,王妹,F,1695,1780,一生勤劳朴实，耕读传家。,8,2,16802
60484,王红,F,1700,1784,学识渊博，教书育人，桃李满天下。,8,2,
60485,王洁,F,1699,1757,历经风雨，坚韧不拔，白手起家。,8,2,
60486,王芳,M,1694,1762,精通医术，悬壶济世，救人无数。,8,2,
60487,王萍,F,1683,1747,潜心学问，著述丰富，为后世留下宝贵文化遗产。,8,2,16803
60488,王娜,M,1688,1747,为人正直，乐于助人，在乡里享有崇高威望。,8,2,
60489,王霞,F,1671,1728,精于农事，善于经营，家道日益兴旺。,8,2,16804
60490,王凡,F,1676,1750,一生勤劳朴实，耕读传家。,8,2,16804
